"candidate_id","candidate_name","email","experience_years","education","location_id","work_authorization_id","source_id","applied_date","candidate_status","total_applications","rejected_applications","withdrawn_applications","hired_applications","total_offers","total_placements","average_offered_salary","candidate_age_days"
8509,Thomas Martin,thomas.martin8508@outlook.com,11,MCA,15,7,8,2025-01-24,Rejected,3,1,0,0,0,0,,566
8507,Sneha Taylor,sneha.taylor8506@gmail.com,14,MS,8,1,5,2026-04-06,Rejected,3,0,0,0,0,0,,129
283,Arjun Mishra,arjun.mishra282@hotmail.com,8,MS,9,6,1,2026-07-20,Rejected,3,0,0,0,0,0,,24
3759,Elizabeth Martin,elizabeth.martin3758@outlook.com,11,B.Tech,6,7,1,2026-05-23,Rejected,3,0,0,0,0,0,,82
3121,Megan Young,megan.young3120@yahoo.com,12,BS Computer Science,19,3,3,2026-03-17,Interview,3,1,0,0,0,0,,149
2566,Sneha Patel,sneha.patel2565@hotmail.com,14,Master's Degree,16,3,4,2026-07-31,Active,3,1,0,0,0,0,,13
281,John Gupta,john.gupta280@gmail.com,10,Bachelor's Degree,19,4,9,2026-07-19,Hired,3,0,0,0,0,0,,25
3762,Ananya Williams,ananya.williams3761@gmail.com,10,Master's Degree,1,3,4,2025-01-09,Interview,3,1,0,0,0,0,,581
3468,Rahul Smith,rahul.smith3467@yahoo.com,7,B.E.,1,3,2,2025-03-14,Screening,3,1,0,0,0,0,,517
3469,Neha Moore,neha.moore3468@hotmail.com,10,MCA,20,5,7,2025-08-25,Screening,3,0,0,1,0,0,,353
5115,Amit Hall,amit.hall5114@outlook.com,11,B.Tech,7,1,3,2025-07-29,Screening,3,0,2,0,0,0,,380
2252,Arjun Jones,arjun.jones2251@yahoo.com,12,MCA,1,3,1,2025-02-05,Rejected,3,0,0,0,0,0,,554
280,Kevin Sharma,kevin.sharma279@hotmail.com,9,BCA,2,5,2,2025-07-27,Withdrawn,3,0,1,0,0,0,,382
5118,Joseph Brown,joseph.brown5117@hotmail.com,7,MBA,18,3,7,2025-08-01,Interview,3,1,0,0,0,0,,377
8506,Stephanie Harris,stephanie.harris8505@gmail.com,9,Master's Degree,18,1,2,2025-08-29,Active,3,0,0,0,0,0,,349
70,David Brown,david.brown69@yahoo.com,3,MS,16,1,2,2025-04-27,Active,3,0,1,0,0,0,,473
5121,Kevin Jackson,kevin.jackson5120@outlook.com,3,MBA,16,3,2,2025-08-12,Active,3,0,0,0,0,0,,366
9235,Daniel Harris,daniel.harris9234@yahoo.com,7,MCA,5,5,1,2025-08-04,Withdrawn,3,0,0,0,0,0,,374
4294,Megan Sharma,megan.sharma4293@gmail.com,4,M.Tech,7,5,2,2025-01-22,Interview,3,0,0,0,0,0,,568
408,Jessica Verma,jessica.verma407@gmail.com,1,MCA,20,7,7,2026-02-19,Interview,3,1,0,0,0,0,,175
5125,David Thomas,david.thomas5124@gmail.com,6,B.E.,9,3,7,2026-01-07,Rejected,3,1,0,0,0,0,,218
389,Megan Jones,megan.jones388@yahoo.com,4,Bachelor's Degree,7,6,1,2025-11-26,Screening,3,0,0,0,0,0,,260
557,Kevin Allen,kevin.allen556@yahoo.com,15,BCA,19,7,1,2026-04-29,Rejected,3,0,0,1,0,0,,106
8981,Lauren Garcia,lauren.garcia8980@hotmail.com,7,M.Tech,21,7,7,2026-06-10,Active,3,0,0,0,0,0,,64
376,Neha King,neha.king375@yahoo.com,14,MBA,11,6,8,2025-06-27,Withdrawn,3,0,0,0,0,0,,412
5130,Vikram Harris,vikram.harris5129@outlook.com,11,Bachelor's Degree,8,7,1,2025-05-02,Rejected,3,0,0,0,0,0,,468
9029,Robert Nair,robert.nair9028@outlook.com,15,M.Tech,15,7,1,2025-08-10,Rejected,3,1,0,0,0,0,,368
4245,Steven Wright,steven.wright4244@hotmail.com,1,Bachelor's Degree,18,5,5,2025-01-09,Active,3,0,0,0,0,0,,581
2464,James Moore,james.moore2463@gmail.com,15,MS,17,5,7,2025-02-11,Rejected,3,0,0,0,0,0,,548
5134,Kevin Thomas,kevin.thomas5133@yahoo.com,15,Bachelor's Degree,21,3,6,2025-10-26,Active,3,1,0,0,0,0,,291
2249,Robert Verma,robert.verma2248@hotmail.com,11,MCA,12,5,4,2026-02-12,Rejected,3,0,0,0,0,0,,182
3474,Michael Patel,michael.patel3473@gmail.com,9,MS,4,3,3,2025-10-30,Screening,3,0,0,0,0,0,,287
2036,Ananya Miller,ananya.miller2035@gmail.com,14,MCA,8,1,2,2025-04-21,Interview,3,0,0,0,0,0,,479
3776,William Mishra,william.mishra3775@hotmail.com,4,MS Computer Science,19,6,4,2026-01-18,Interview,3,0,0,0,0,0,,207
2371,Michelle Verma,michelle.verma2370@yahoo.com,4,B.Tech,9,4,4,2025-01-02,Rejected,3,0,0,0,0,0,,588
2466,Sarah Anderson,sarah.anderson2465@gmail.com,6,B.E.,15,5,6,2026-06-01,Screening,3,0,1,0,0,0,,73
2061,Robert Verma,robert.verma2060@yahoo.com,1,BS Computer Science,1,7,4,2025-07-19,Screening,3,0,1,0,0,0,,390
4324,Stephanie Walker,stephanie.walker4323@yahoo.com,5,BCA,9,1,8,2025-11-03,Rejected,3,0,0,0,0,0,,283
5143,Mark Mishra,mark.mishra5142@outlook.com,15,Bachelor's Degree,5,6,8,2025-08-16,Withdrawn,3,1,1,0,0,0,,362
8496,Vikram Mehta,vikram.mehta8495@outlook.com,9,BCA,21,2,3,2025-06-29,Rejected,3,0,0,0,0,0,,410
9788,Laura Moore,laura.moore9787@outlook.com,11,BS Computer Science,13,3,4,2026-05-24,Rejected,3,1,0,0,0,0,,81
8489,Elizabeth Clark,elizabeth.clark8488@outlook.com,12,BCA,6,4,8,2025-10-19,Withdrawn,3,1,0,0,0,0,,298
1752,Steven Patel,steven.patel1751@gmail.com,12,MCA,20,5,1,2026-04-04,Offer,3,0,1,0,0,0,,131
3781,Andrew Hall,andrew.hall3780@outlook.com,12,MBA,10,2,6,2025-12-10,Interview,3,0,0,0,0,0,,246
9786,Laura Wright,laura.wright9785@hotmail.com,2,BCA,16,7,5,2025-01-21,Interview,3,0,0,1,0,0,,569
3782,Amit Nair,amit.nair3781@gmail.com,13,Bachelor's Degree,12,3,7,2025-12-15,Hired,3,1,0,0,0,0,,241
5151,Laura Kumar,laura.kumar5150@outlook.com,7,BCA,3,7,6,2025-05-31,Withdrawn,3,0,0,1,0,0,,439
2571,Thomas Thomas,thomas.thomas2570@outlook.com,8,MS Computer Science,21,1,9,2025-05-26,Interview,3,0,0,0,0,0,,444
8484,Rebecca Reddy,rebecca.reddy8483@yahoo.com,9,BCA,9,3,3,2025-12-05,Active,3,0,0,0,0,0,,251
3784,Kevin Allen,kevin.allen3783@hotmail.com,11,Bachelor's Degree,17,1,8,2025-01-07,Active,3,0,0,0,0,0,,583
8482,Melissa Mishra,melissa.mishra8481@yahoo.com,12,M.Tech,6,1,5,2025-08-20,Active,3,0,0,0,0,0,,358
2486,Rebecca Jackson,rebecca.jackson2485@gmail.com,5,BS Computer Science,1,6,3,2026-03-18,Offer,3,0,0,0,0,0,,148
2913,Stephanie Mishra,stephanie.mishra2912@gmail.com,4,M.Tech,17,6,2,2026-07-30,Rejected,3,0,0,0,0,0,,14
5158,Rachel Mehta,rachel.mehta5157@gmail.com,10,MBA,18,1,2,2026-08-01,Active,3,0,0,0,0,0,,12
3116,Sneha Moore,sneha.moore3115@gmail.com,3,MS Computer Science,15,1,7,2026-03-12,Active,3,1,1,0,0,0,,154
560,Michelle Singh,michelle.singh559@hotmail.com,11,MCA,9,7,8,2025-12-25,Rejected,3,0,0,0,0,0,,231
5161,Richard Anderson,richard.anderson5160@outlook.com,11,Master's Degree,10,1,9,2025-02-09,Rejected,3,1,0,1,0,0,,550
5162,Amit Smith,amit.smith5161@yahoo.com,4,M.Tech,12,3,8,2025-09-14,Rejected,3,0,0,0,0,0,,333
2244,Matthew Hall,matthew.hall2243@hotmail.com,5,BS Computer Science,18,6,5,2025-06-29,Rejected,3,1,0,0,0,0,,410
3789,Charles Kumar,charles.kumar3788@gmail.com,12,M.Tech,6,7,3,2026-05-20,Screening,3,1,0,0,0,0,,85
5165,Vikram Lee,vikram.lee5164@outlook.com,3,MS Computer Science,11,2,1,2026-08-01,Hired,3,0,0,0,0,0,,12
3480,Kevin Clark,kevin.clark3479@yahoo.com,11,BCA,21,4,5,2025-12-19,Hired,3,0,1,0,0,0,,237
8478,Thomas Anderson,thomas.anderson8477@hotmail.com,5,MBA,13,1,4,2026-01-23,Withdrawn,3,1,0,0,0,0,,202
4244,Mark Mishra,mark.mishra4243@yahoo.com,12,BCA,21,6,1,2025-08-05,Withdrawn,3,1,0,0,0,0,,373
9242,Stephanie Miller,stephanie.miller9241@hotmail.com,14,M.Tech,20,1,1,2026-02-23,Offer,3,0,0,0,0,0,,171
5170,Donald Walker,donald.walker5169@hotmail.com,2,B.Tech,13,4,2,2025-06-25,Hired,3,0,0,0,0,0,,414
8472,Paul Anderson,paul.anderson8471@yahoo.com,12,B.Tech,9,5,4,2026-05-23,Hired,3,0,0,0,0,0,,82
8471,Stephanie King,stephanie.king8470@hotmail.com,14,Master's Degree,2,3,9,2026-02-25,Screening,3,0,0,0,0,0,,169
5173,Amanda Mishra,amanda.mishra5172@hotmail.com,3,BCA,15,6,4,2026-01-30,Rejected,3,0,0,0,0,0,,195
8470,Rachel Singh,rachel.singh8469@yahoo.com,9,B.E.,9,3,8,2025-06-01,Rejected,3,0,0,0,0,0,,438
8468,Amanda Moore,amanda.moore8467@yahoo.com,5,BCA,11,4,6,2025-01-16,Offer,3,1,0,0,0,0,,574
2187,Jessica Kumar,jessica.kumar2186@hotmail.com,15,B.Tech,2,2,6,2026-03-16,Hired,3,0,0,0,0,0,,150
562,Donald Miller,donald.miller561@outlook.com,6,Master's Degree,9,4,9,2026-07-07,Hired,3,1,0,0,0,0,,37
563,Neha Brown,neha.brown562@yahoo.com,5,MBA,20,4,8,2026-05-27,Hired,3,0,1,0,0,0,,78
5179,Emily Nair,emily.nair5178@yahoo.com,14,Master's Degree,19,7,7,2025-06-20,Rejected,3,0,0,0,0,0,,419
9243,Robert Miller,robert.miller9242@outlook.com,1,Bachelor's Degree,20,1,8,2025-06-22,Rejected,3,0,0,0,0,0,,417
564,Charles Clark,charles.clark563@gmail.com,14,MCA,13,6,4,2025-08-18,Rejected,3,0,0,0,0,0,,360
5182,Rachel Kumar,rachel.kumar5181@hotmail.com,10,MCA,14,4,6,2025-05-03,Rejected,3,0,1,0,0,0,,467
567,Amanda Wilson,amanda.wilson566@hotmail.com,5,MCA,10,7,8,2026-04-17,Active,3,1,0,0,0,0,,118
8457,Lauren Clark,lauren.clark8456@hotmail.com,10,MS,21,2,5,2025-12-21,Rejected,3,1,0,0,0,0,,235
1745,Vikram Lee,vikram.lee1744@gmail.com,9,MCA,12,5,7,2025-11-02,Rejected,3,0,1,0,0,0,,284
8450,Kevin Taylor,kevin.taylor8449@gmail.com,12,MS,20,7,1,2026-04-30,Active,3,0,0,0,0,0,,105
5187,Daniel Sharma,daniel.sharma5186@yahoo.com,15,MS Computer Science,3,2,1,2025-10-29,Screening,3,1,0,1,0,0,,288
9244,Rohan Harris,rohan.harris9243@gmail.com,5,MS Computer Science,11,6,8,2026-03-25,Screening,3,0,1,0,0,0,,141
2078,Amanda Sharma,amanda.sharma2077@hotmail.com,2,MS Computer Science,14,6,1,2026-05-04,Hired,3,0,0,0,0,0,,101
5190,Vikram Wilson,vikram.wilson5189@gmail.com,9,B.E.,10,6,1,2026-05-05,Rejected,3,0,1,1,0,0,,100
5191,Michael Patel,michael.patel5190@gmail.com,8,MBA,20,2,9,2025-06-15,Screening,3,2,0,1,0,0,,424
2912,Karan Lee,karan.lee2911@gmail.com,15,MBA,1,3,5,2025-09-06,Withdrawn,3,0,0,0,0,0,,341
8442,Richard Singh,richard.singh8441@outlook.com,13,Bachelor's Degree,10,4,8,2026-06-11,Interview,3,0,0,0,0,0,,63
9107,Amit Walker,amit.walker9106@hotmail.com,13,Master's Degree,21,6,1,2025-05-04,Screening,3,0,0,1,0,0,,466
5195,Robert Kumar,robert.kumar5194@hotmail.com,13,BS Computer Science,19,5,2,2025-10-01,Active,3,0,0,1,0,0,,316
5196,Vikram Hall,vikram.hall5195@yahoo.com,9,MBA,20,3,8,2025-03-29,Screening,3,0,0,0,0,0,,502
4239,John Hall,john.hall4238@yahoo.com,4,Bachelor's Degree,2,4,2,2025-09-26,Rejected,3,1,0,0,0,0,,321
73,Priya Moore,priya.moore72@yahoo.com,2,MBA,19,1,3,2025-01-26,Interview,3,0,0,0,0,0,,564
2906,Mark Taylor,mark.taylor2905@gmail.com,11,MS Computer Science,6,2,6,2025-01-30,Hired,3,0,0,0,0,0,,560
74,Sneha Jackson,sneha.jackson73@yahoo.com,5,B.Tech,14,7,6,2025-03-16,Hired,3,0,0,0,0,0,,515
5201,Arjun Clark,arjun.clark5200@gmail.com,14,B.E.,7,5,6,2025-09-01,Rejected,3,0,0,0,0,0,,346
9777,Mark Moore,mark.moore9776@gmail.com,11,B.Tech,8,4,1,2025-03-02,Hired,3,0,0,0,0,0,,529
5203,Andrew Lee,andrew.lee5202@hotmail.com,7,MBA,1,3,7,2025-03-18,Rejected,3,0,0,1,0,0,,513
8429,Robert Gupta,robert.gupta8428@gmail.com,3,MS,10,1,3,2025-09-19,Rejected,3,1,0,0,0,0,,328
3272,Sneha Walker,sneha.walker3271@hotmail.com,6,BCA,20,2,5,2025-09-25,Active,3,1,0,0,0,0,,322
3482,Neha Harris,neha.harris3481@hotmail.com,2,Bachelor's Degree,17,2,8,2025-02-01,Screening,3,0,0,0,0,0,,558
2445,Anthony Jones,anthony.jones2444@yahoo.com,5,B.E.,9,3,1,2026-02-24,Screening,3,0,0,1,0,0,,170
5208,Sarah Wilson,sarah.wilson5207@yahoo.com,10,MBA,3,7,9,2025-12-21,Hired,3,0,0,0,0,0,,235
5209,Stephanie Gupta,stephanie.gupta5208@yahoo.com,3,B.Tech,16,4,2,2025-05-30,Interview,3,0,0,0,0,0,,440
4238,John Moore,john.moore4237@outlook.com,5,MS Computer Science,7,4,1,2025-03-10,Active,3,0,0,0,0,0,,521
4291,Laura Young,laura.young4290@outlook.com,5,B.Tech,14,1,6,2026-03-12,Hired,3,1,0,0,0,0,,154
4237,Karan Reddy,karan.reddy4236@gmail.com,4,M.Tech,6,4,7,2026-06-27,Active,3,2,0,0,0,0,,47
2903,Amit Lee,amit.lee2902@outlook.com,3,Master's Degree,15,7,2,2025-04-26,Screening,3,0,0,0,0,0,,474
2574,Sneha Allen,sneha.allen2573@outlook.com,13,BCA,20,6,6,2025-03-19,Interview,3,0,0,0,0,0,,512
1729,David Lee,david.lee1728@gmail.com,10,MS,13,5,7,2026-05-22,Withdrawn,3,0,0,0,0,0,,83
1728,John Young,john.young1727@yahoo.com,14,BS Computer Science,13,2,1,2025-10-15,Interview,3,0,0,0,0,0,,302
4236,Paul King,paul.king4235@hotmail.com,4,M.Tech,5,5,6,2025-04-08,Screening,3,0,0,1,0,0,,492
8893,Vikram Brown,vikram.brown8892@hotmail.com,3,MS Computer Science,17,2,9,2025-11-17,Interview,3,1,0,0,0,0,,269
8418,Megan Singh,megan.singh8417@hotmail.com,10,M.Tech,1,3,6,2026-01-30,Screening,3,1,0,1,0,0,,195
5220,Megan Allen,megan.allen5219@outlook.com,9,MBA,8,2,3,2026-04-06,Rejected,3,0,0,0,0,0,,129
9247,Arjun Smith,arjun.smith9246@gmail.com,3,MS Computer Science,20,3,6,2026-06-22,Interview,3,0,0,0,0,0,,52
2576,Rebecca Nair,rebecca.nair2575@outlook.com,9,M.Tech,13,6,3,2026-06-12,Screening,3,0,0,1,0,0,,62
1724,John Reddy,john.reddy1723@outlook.com,15,BCA,11,7,2,2025-05-15,Active,3,0,0,0,0,0,,455
5224,Vikram Verma,vikram.verma5223@hotmail.com,13,MBA,3,3,5,2025-03-08,Rejected,3,0,0,0,0,0,,523
2367,Jessica Lee,jessica.lee2366@yahoo.com,9,M.Tech,2,3,5,2025-04-26,Rejected,3,0,0,0,0,0,,474
8417,Emily Thomas,emily.thomas8416@gmail.com,9,BS Computer Science,6,4,9,2025-03-21,Screening,3,0,0,0,0,0,,510
3803,Jessica Kumar,jessica.kumar3802@yahoo.com,13,BCA,3,7,7,2025-10-19,Rejected,3,0,0,0,0,0,,298
9248,Amanda Walker,amanda.walker9247@gmail.com,14,BS Computer Science,2,4,4,2025-04-16,Rejected,3,0,0,0,0,0,,484
8413,Sneha Verma,sneha.verma8412@outlook.com,9,MBA,13,7,7,2026-06-25,Screening,3,0,0,0,0,0,,49
8410,David Harris,david.harris8409@gmail.com,8,B.Tech,1,1,5,2025-05-04,Rejected,3,0,0,0,0,0,,466
2895,Sneha King,sneha.king2894@outlook.com,15,MS,2,7,3,2025-05-22,Screening,3,1,0,0,0,0,,448
581,Neha Patel,neha.patel580@hotmail.com,6,MS Computer Science,17,1,2,2025-11-01,Screening,3,0,0,0,0,0,,285
3292,Laura Thomas,laura.thomas3291@yahoo.com,9,BS Computer Science,9,7,6,2025-12-23,Offer,3,1,0,0,0,0,,233
9775,Paul Anderson,paul.anderson9774@hotmail.com,15,MBA,17,5,4,2025-11-16,Rejected,3,0,0,0,0,0,,270
1717,Robert Thomas,robert.thomas1716@gmail.com,8,MS,3,5,7,2025-06-23,Offer,3,0,0,0,0,0,,416
2893,William Garcia,william.garcia2892@yahoo.com,7,MS,7,2,4,2026-04-05,Rejected,3,1,0,0,0,0,,130
2579,Stephanie Smith,stephanie.smith2578@yahoo.com,15,MCA,12,2,1,2025-03-09,Active,3,1,0,0,0,0,,522
2237,Amanda Anderson,amanda.anderson2236@hotmail.com,12,Master's Degree,21,7,4,2026-02-15,Hired,3,0,1,0,0,0,,179
5239,Arjun Anderson,arjun.anderson5238@yahoo.com,6,MCA,2,2,1,2025-10-30,Active,3,1,1,0,0,0,,287
5240,Michael Wright,michael.wright5239@gmail.com,1,MS,17,1,1,2026-06-04,Interview,3,1,0,0,0,0,,70
3809,Sarah Reddy,sarah.reddy3808@gmail.com,6,Bachelor's Degree,7,7,8,2025-01-10,Active,3,1,0,0,0,0,,580
3810,Anthony Nair,anthony.nair3809@yahoo.com,6,BCA,15,6,3,2025-05-03,Withdrawn,3,0,0,1,0,0,,467
5243,Joshua Miller,joshua.miller5242@yahoo.com,10,BCA,1,7,6,2025-10-10,Hired,3,0,0,0,0,0,,307
3350,Megan Mishra,megan.mishra3349@gmail.com,11,BCA,11,2,1,2025-08-05,Screening,3,0,0,0,0,0,,373
582,Emily Allen,emily.allen581@hotmail.com,10,B.Tech,11,4,6,2025-12-20,Rejected,3,0,0,0,0,0,,236
4358,Matthew Reddy,matthew.reddy4357@gmail.com,10,Bachelor's Degree,7,4,5,2025-07-03,Active,3,0,0,0,0,0,,406
8404,Amanda Reddy,amanda.reddy8403@hotmail.com,4,BS Computer Science,4,6,7,2026-02-18,Rejected,3,0,0,0,0,0,,176
2491,Vikram Kumar,vikram.kumar2490@gmail.com,9,BCA,3,5,9,2025-06-28,Withdrawn,3,0,0,1,0,0,,411
4360,Lauren Lewis,lauren.lewis4359@outlook.com,12,BS Computer Science,4,6,6,2026-04-14,Hired,3,0,0,0,0,0,,121
5250,Emily Miller,emily.miller5249@outlook.com,6,BCA,16,5,9,2026-02-19,Active,3,0,1,0,0,0,,175
5251,John Mehta,john.mehta5250@outlook.com,9,Bachelor's Degree,11,6,2,2025-08-15,Screening,3,0,0,0,0,0,,363
8401,Michael Thomas,michael.thomas8400@hotmail.com,8,BS Computer Science,11,7,9,2026-02-13,Active,3,0,0,0,0,0,,181
3108,Joshua Williams,joshua.williams3107@gmail.com,5,B.Tech,3,4,6,2025-11-09,Screening,3,0,0,0,0,0,,277
8400,Charles Mehta,charles.mehta8399@outlook.com,5,B.E.,6,4,2,2025-04-17,Rejected,3,0,0,0,0,0,,483
2580,Stephanie Singh,stephanie.singh2579@hotmail.com,2,MCA,2,3,6,2025-12-10,Rejected,3,0,0,0,0,0,,246
9773,Ashley King,ashley.king9772@yahoo.com,5,MS,2,1,5,2026-03-07,Rejected,3,0,1,0,0,0,,159
8396,Arjun Jones,arjun.jones8395@yahoo.com,6,MCA,17,7,8,2025-08-31,Active,3,0,1,0,0,0,,347
5258,Karan Miller,karan.miller5257@yahoo.com,3,MBA,10,6,4,2025-08-09,Interview,3,1,0,1,0,0,,369
585,Anthony Allen,anthony.allen584@hotmail.com,13,MBA,12,3,7,2025-09-13,Hired,3,0,1,0,0,0,,334
1710,Daniel Garcia,daniel.garcia1709@hotmail.com,2,M.Tech,6,2,4,2026-04-10,Interview,3,0,0,1,0,0,,125
4363,James Wright,james.wright4362@outlook.com,3,B.E.,19,1,1,2025-08-09,Withdrawn,3,0,0,0,0,0,,369
8394,Steven Patel,steven.patel8393@gmail.com,8,MS Computer Science,21,5,4,2025-05-09,Active,3,1,0,0,0,0,,461
3489,Jessica Singh,jessica.singh3488@outlook.com,6,BCA,4,5,1,2025-11-05,Withdrawn,3,0,0,0,0,0,,281
2034,William Brown,william.brown2033@outlook.com,5,B.Tech,20,6,1,2025-06-05,Rejected,3,0,1,0,0,0,,434
1709,Rachel Jackson,rachel.jackson1708@hotmail.com,10,B.Tech,3,7,2,2025-09-26,Interview,3,0,0,0,0,0,,321
2033,Richard Nair,richard.nair2032@outlook.com,10,B.E.,13,2,5,2025-12-04,Interview,3,1,0,0,0,0,,252
8393,Robert Wilson,robert.wilson8392@outlook.com,4,B.E.,13,5,1,2026-05-01,Active,3,0,0,0,0,0,,104
9251,John Brown,john.brown9250@yahoo.com,5,Master's Degree,13,3,3,2025-05-09,Active,3,1,0,1,0,0,,461
8392,Laura Walker,laura.walker8391@outlook.com,3,Master's Degree,7,3,6,2026-02-03,Active,3,1,0,0,0,0,,191
2888,Arjun Taylor,arjun.taylor2887@hotmail.com,7,Bachelor's Degree,13,1,1,2025-01-17,Screening,3,2,0,1,0,0,,573
4289,William Young,william.young4288@outlook.com,6,M.Tech,21,6,3,2025-05-11,Rejected,3,0,0,0,0,0,,459
1708,Vikram Reddy,vikram.reddy1707@outlook.com,4,M.Tech,14,6,1,2026-03-04,Screening,3,1,1,0,0,0,,162
5273,Daniel Davis,daniel.davis5272@outlook.com,2,MS Computer Science,4,3,5,2025-04-28,Hired,3,0,0,0,0,0,,472
4235,Thomas Walker,thomas.walker4234@gmail.com,15,MBA,5,7,9,2026-07-01,Interview,3,1,0,0,0,0,,43
5275,Matthew Verma,matthew.verma5274@hotmail.com,5,BS Computer Science,8,7,7,2025-05-28,Active,3,0,0,0,0,0,,442
3940,Emily Clark,emily.clark3939@hotmail.com,14,MS Computer Science,16,3,2,2025-09-17,Rejected,3,0,0,0,0,0,,330
9894,Rahul Wright,rahul.wright9893@gmail.com,3,B.E.,3,4,5,2025-10-25,Rejected,3,0,0,1,0,0,,292
2366,Donald Walker,donald.walker2365@yahoo.com,12,Master's Degree,21,7,3,2025-10-02,Active,3,1,0,0,0,0,,315
3251,James Moore,james.moore3250@outlook.com,6,M.Tech,5,6,2,2025-04-02,Screening,3,0,1,0,0,0,,498
9256,Jessica Moore,jessica.moore9255@outlook.com,12,MBA,8,2,7,2026-02-10,Hired,3,0,0,0,0,0,,184
2062,William Williams,william.williams2061@gmail.com,5,BS Computer Science,12,1,5,2025-06-09,Interview,3,0,0,0,0,0,,430
2032,Robert Garcia,robert.garcia2031@outlook.com,10,MCA,8,4,4,2025-07-11,Screening,3,1,1,0,0,0,,398
2493,Steven Singh,steven.singh2492@outlook.com,7,Bachelor's Degree,4,2,1,2025-09-29,Active,3,0,0,1,0,0,,318
4374,Karan Nair,karan.nair4373@gmail.com,11,MS,19,1,9,2026-05-20,Withdrawn,3,1,0,1,0,0,,85
5285,Neha Harris,neha.harris5284@yahoo.com,11,B.E.,2,2,1,2025-01-04,Active,3,0,1,0,0,0,,586
8387,Sneha Singh,sneha.singh8386@gmail.com,14,B.Tech,20,2,2,2025-07-15,Interview,3,1,0,0,0,0,,394
1705,Laura King,laura.king1704@hotmail.com,6,Bachelor's Degree,10,7,4,2025-07-17,Active,3,0,0,1,0,0,,392
272,Anthony Jackson,anthony.jackson271@yahoo.com,14,B.Tech,16,1,4,2025-05-10,Active,3,0,0,0,0,0,,460
5289,Matthew King,matthew.king5288@hotmail.com,4,BS Computer Science,13,1,9,2025-04-07,Hired,3,0,1,0,0,0,,493
9117,Vikram King,vikram.king9116@outlook.com,2,MS Computer Science,14,7,1,2025-05-16,Rejected,3,0,0,1,0,0,,454
1703,Megan Lewis,megan.lewis1702@gmail.com,11,B.E.,18,1,9,2025-07-29,Withdrawn,3,0,0,0,0,0,,380
5292,Amanda Patel,amanda.patel5291@gmail.com,6,MBA,6,1,7,2025-11-29,Active,3,0,0,0,0,0,,257
5293,Richard Verma,richard.verma5292@hotmail.com,1,BCA,2,3,2,2025-12-18,Rejected,3,0,1,1,0,0,,238
2408,Jessica Sharma,jessica.sharma2407@outlook.com,10,M.Tech,4,1,8,2026-03-10,Screening,3,0,0,0,0,0,,156
4234,Rebecca Singh,rebecca.singh4233@hotmail.com,15,M.Tech,15,5,4,2026-07-10,Screening,3,0,1,0,0,0,,34
2593,Neha Jones,neha.jones2592@yahoo.com,3,B.Tech,6,7,1,2026-03-01,Hired,3,0,0,0,0,0,,165
2866,John Harris,john.harris2865@gmail.com,13,B.Tech,7,3,7,2026-06-21,Active,3,0,0,0,0,0,,53
1700,Priya Nair,priya.nair1699@gmail.com,5,Master's Degree,12,1,9,2025-10-01,Interview,3,0,0,1,0,0,,316
590,Joseph Young,joseph.young589@yahoo.com,5,MS,9,3,6,2026-05-30,Withdrawn,3,0,0,0,0,0,,75
9259,Anthony Lewis,anthony.lewis9258@hotmail.com,11,B.E.,16,1,6,2025-04-22,Hired,3,0,0,0,0,0,,478
9769,Richard Jackson,richard.jackson9768@outlook.com,10,MS Computer Science,13,4,8,2025-01-18,Interview,3,0,1,0,0,0,,572
8380,Andrew Taylor,andrew.taylor8379@outlook.com,14,B.E.,19,2,9,2026-03-07,Screening,3,0,0,0,0,0,,159
9872,Robert Young,robert.young9871@hotmail.com,3,Master's Degree,15,2,6,2025-06-23,Interview,3,0,0,0,0,0,,416
4380,John Singh,john.singh4379@yahoo.com,7,B.E.,15,5,3,2025-04-20,Active,3,0,0,0,0,0,,480
1699,Rohan Reddy,rohan.reddy1698@outlook.com,7,MBA,11,6,3,2025-07-28,Interview,3,0,0,0,0,0,,381
8374,Melissa Davis,melissa.davis8373@outlook.com,8,BS Computer Science,19,6,9,2025-05-25,Screening,3,1,0,0,0,0,,445
2028,Emily Thomas,emily.thomas2027@gmail.com,11,B.E.,1,2,4,2025-09-29,Rejected,3,0,0,0,0,0,,318
8940,Michelle Kumar,michelle.kumar8939@hotmail.com,15,Master's Degree,8,3,3,2025-11-08,Hired,3,1,0,0,0,0,,278
2594,Steven Smith,steven.smith2593@gmail.com,12,Master's Degree,17,1,2,2025-03-23,Active,3,0,0,1,0,0,,508
5310,Charles Brown,charles.brown5309@yahoo.com,4,MBA,14,2,2,2025-11-02,Active,3,1,0,0,0,0,,284
5311,Michelle Jones,michelle.jones5310@gmail.com,6,MCA,17,6,8,2025-05-04,Withdrawn,3,0,0,0,0,0,,466
592,Karan Walker,karan.walker591@yahoo.com,11,B.E.,2,4,4,2025-01-31,Rejected,3,0,1,0,0,0,,559
5313,Michelle Johnson,michelle.johnson5312@outlook.com,13,M.Tech,14,7,8,2025-11-09,Withdrawn,3,1,0,0,0,0,,277
2595,James Davis,james.davis2594@gmail.com,12,Master's Degree,9,5,7,2025-02-04,Screening,3,0,0,0,0,0,,555
8371,Amit Verma,amit.verma8370@yahoo.com,8,M.Tech,6,2,4,2025-05-01,Hired,3,0,0,0,0,0,,469
